,iso2,year,cases,sex,age
12320,IN,2004,62173,m,45-54
12321,IN,2004,40769,m,55-64
12322,IN,2005,6292,f,0-14
12323,IN,2005,45136,f,15-24
12324,IN,2005,45629,f,25-34
12325,IN,2005,28577,f,35-44
12326,IN,2005,17042,f,45-54
12327,IN,2005,10513,f,55-64
12328,IN,2005,3185,m,0-14
12329,IN,2005,62620,m,15-24
12330,IN,2005,74678,m,25-34
12331,IN,2005,76870,m,35-44
12332,IN,2005,64843,m,45-54
12333,IN,2005,43038,m,55-64
12334,IN,2006,6963,f,0-14
12335,IN,2006,47702,f,15-24
12336,IN,2006,47420,f,25-34
12337,IN,2006,31128,f,35-44
12338,IN,2006,18870,f,45-54
12339,IN,2006,11752,f,55-64
12340,IN,2006,3566,m,0-14
12341,IN,2006,68346,m,15-24
12342,IN,2006,79037,m,25-34
12343,IN,2006,82939,m,35-44
12344,IN,2006,71621,m,45-54
12345,IN,2006,49320,m,55-64
12346,IN,2007,7575,f,0-14
12347,IN,2007,50289,f,15-24
12348,IN,2007,49519,f,25-34
12349,IN,2007,32407,f,35-44
12350,IN,2007,20316,f,45-54
12351,IN,2007,13195,f,55-64
12352,IN,2007,4305,m,0-14
12353,IN,2007,73947,m,15-24
12354,IN,2007,83850,m,25-34
12355,IN,2007,88045,m,35-44
12356,IN,2007,76408,m,45-54
12357,IN,2007,53414,m,55-64
12358,IN,2008,8319,f,0-14
12359,IN,2008,51485,f,15-24
12360,IN,2008,49887,f,25-34
12361,IN,2008,33664,f,35-44
12362,IN,2008,21486,f,45-54
12363,IN,2008,14407,f,55-64
12364,IN,2008,4648,m,0-14
12365,IN,2008,77121,m,15-24
12366,IN,2008,83798,m,25-34
12367,IN,2008,90498,m,35-44
12368,IN,2008,78815,m,45-54
12369,IN,2008,56928,m,55-64
12370,IQ,1995,725,f,0-14
12371,IQ,1995,304,f,15-24
12372,IQ,1995,1208,f,25-34
12373,IQ,1995,915,f,35-44
12374,IQ,1995,800,f,45-54
12375,IQ,1995,886,f,55-64
12376,IQ,1995,1125,m,0-14
12377,IQ,1995,862,m,15-24
12378,IQ,1995,1409,m,25-34
12379,IQ,1995,1085,m,35-44
12380,IQ,1995,863,m,45-54
12381,IQ,1995,900,m,55-64
12382,IQ,1997,384,f,0-14
12383,IQ,1997,738,f,15-24
12384,IQ,1997,665,f,25-34
12385,IQ,1997,499,f,35-44
12386,IQ,1997,722,f,45-54
12387,IQ,1997,641,f,55-64
12388,IQ,1997,416,m,0-14
12389,IQ,1997,791,m,15-24
12390,IQ,1997,708,m,25-34
12391,IQ,1997,541,m,35-44
12392,IQ,1997,832,m,45-54
12393,IQ,1997,664,m,55-64
12394,IQ,1998,426,f,0-14
12395,IQ,1998,806,f,15-24
12396,IQ,1998,740,f,25-34
12397,IQ,1998,542,f,35-44
12398,IQ,1998,806,f,45-54
12399,IQ,1998,712,f,55-64
12400,IQ,1998,453,m,0-14
12401,IQ,1998,879,m,15-24
12402,IQ,1998,781,m,25-34
12403,IQ,1998,583,m,35-44
12404,IQ,1998,913,m,45-54
12405,IQ,1998,735,m,55-64
12406,IQ,1999,509,f,0-14
12407,IQ,1999,1208,f,15-24
12408,IQ,1999,978,f,25-34
12409,IQ,1999,824,f,35-44
12410,IQ,1999,571,f,45-54
12411,IQ,1999,527,f,55-64
12412,IQ,1999,519,m,0-14
12413,IQ,1999,1434,m,15-24
12414,IQ,1999,1246,m,25-34
12415,IQ,1999,1081,m,35-44
12416,IQ,1999,704,m,45-54
12417,IQ,1999,632,m,55-64
12418,IQ,2000,37,f,0-14
12419,IQ,2000,338,f,15-24
12420,IQ,2000,241,f,25-34
12421,IQ,2000,136,f,35-44
12422,IQ,2000,134,f,45-54
12423,IQ,2000,103,f,55-64
12424,IQ,2000,21,m,0-14
12425,IQ,2000,627,m,15-24
12426,IQ,2000,317,m,25-34
12427,IQ,2000,297,m,35-44
12428,IQ,2000,205,m,45-54
12429,IQ,2000,135,m,55-64
12430,IQ,2001,26,f,0-14
12431,IQ,2001,362,f,15-24
12432,IQ,2001,295,f,25-34
12433,IQ,2001,147,f,35-44
12434,IQ,2001,171,f,45-54
12435,IQ,2001,126,f,55-64
12436,IQ,2001,10,m,0-14
12437,IQ,2001,722,m,15-24
12438,IQ,2001,737,m,25-34
12439,IQ,2001,275,m,35-44
12440,IQ,2001,260,m,45-54
12441,IQ,2001,200,m,55-64
12442,IQ,2002,45,f,0-14
12443,IQ,2002,338,f,15-24
12444,IQ,2002,288,f,25-34
12445,IQ,2002,172,f,35-44
12446,IQ,2002,176,f,45-54
12447,IQ,2002,129,f,55-64
12448,IQ,2002,47,m,0-14
12449,IQ,2002,706,m,15-24
12450,IQ,2002,923,m,25-34
12451,IQ,2002,308,m,35-44
12452,IQ,2002,284,m,45-54
12453,IQ,2002,205,m,55-64
12454,IQ,2003,43,f,0-14
12455,IQ,2003,258,f,15-24
12456,IQ,2003,241,f,25-34
12457,IQ,2003,154,f,35-44
12458,IQ,2003,160,f,45-54
12459,IQ,2003,143,f,55-64
12460,IQ,2003,30,m,0-14
12461,IQ,2003,659,m,15-24
12462,IQ,2003,876,m,25-34
12463,IQ,2003,355,m,35-44
12464,IQ,2003,293,m,45-54
12465,IQ,2003,168,m,55-64
12466,IQ,2004,57,f,0-14
12467,IQ,2004,334,f,15-24
12468,IQ,2004,243,f,25-34
12469,IQ,2004,139,f,35-44
12470,IQ,2004,162,f,45-54
12471,IQ,2004,113,f,55-64
12472,IQ,2004,28,m,0-14
12473,IQ,2004,615,m,15-24
12474,IQ,2004,770,m,25-34
12475,IQ,2004,288,m,35-44
12476,IQ,2004,244,m,45-54
12477,IQ,2004,183,m,55-64
12478,IQ,2005,44,f,0-14
12479,IQ,2005,305,f,15-24
12480,IQ,2005,260,f,25-34
12481,IQ,2005,151,f,35-44
12482,IQ,2005,197,f,45-54
12483,IQ,2005,135,f,55-64
12484,IQ,2005,13,m,0-14
12485,IQ,2005,424,m,15-24
12486,IQ,2005,644,m,25-34
12487,IQ,2005,261,m,35-44
12488,IQ,2005,245,m,45-54
12489,IQ,2005,189,m,55-64
12490,IQ,2006,38,f,0-14
12491,IQ,2006,338,f,15-24
12492,IQ,2006,264,f,25-34
12493,IQ,2006,133,f,35-44
12494,IQ,2006,154,f,45-54
12495,IQ,2006,38,f,5-14
12496,IQ,2006,111,f,55-64
12497,IQ,2006,14,m,0-14
12498,IQ,2006,409,m,15-24
12499,IQ,2006,593,m,25-34
12500,IQ,2006,278,m,35-44
12501,IQ,2006,230,m,45-54
12502,IQ,2006,14,m,5-14
12503,IQ,2006,147,m,55-64
12504,IQ,2007,34,f,0-14
12505,IQ,2007,289,f,15-24
12506,IQ,2007,228,f,25-34
12507,IQ,2007,154,f,35-44
12508,IQ,2007,134,f,45-54
12509,IQ,2007,34,f,5-14
12510,IQ,2007,130,f,55-64
12511,IQ,2007,20,m,0-14
12512,IQ,2007,319,m,15-24
12513,IQ,2007,531,m,25-34
12514,IQ,2007,276,m,35-44
12515,IQ,2007,223,m,45-54
12516,IQ,2007,20,m,5-14
12517,IQ,2007,188,m,55-64
12518,IQ,2008,54,f,0-14
12519,IQ,2008,377,f,15-24
12520,IQ,2008,281,f,25-34
12521,IQ,2008,125,f,35-44
12522,IQ,2008,175,f,45-54
12523,IQ,2008,53,f,5-14
12524,IQ,2008,161,f,55-64
12525,IQ,2008,18,m,0-14
12526,IQ,2008,348,m,15-24
12527,IQ,2008,525,m,25-34
12528,IQ,2008,317,m,35-44
12529,IQ,2008,273,m,45-54
12530,IQ,2008,16,m,5-14
12531,IQ,2008,224,m,55-64
12532,IR,1995,234,f,0-14
12533,IR,1995,1039,f,15-24
12534,IR,1995,890,f,25-34
12535,IR,1995,664,f,35-44
12536,IR,1995,613,f,45-54
12537,IR,1995,685,f,55-64
12538,IR,1995,118,m,0-14
12539,IR,1995,751,m,15-24
12540,IR,1995,754,m,25-34
12541,IR,1995,636,m,35-44
12542,IR,1995,494,m,45-54
12543,IR,1995,737,m,55-64
12544,IR,1996,113,f,0-14
12545,IR,1996,599,f,15-24
12546,IR,1996,412,f,25-34
12547,IR,1996,347,f,35-44
12548,IR,1996,323,f,45-54
12549,IR,1996,452,f,55-64
12550,IR,1996,63,m,0-14
12551,IR,1996,390,m,15-24
12552,IR,1996,449,m,25-34
12553,IR,1996,431,m,35-44
12554,IR,1996,274,m,45-54
12555,IR,1996,450,m,55-64
12556,IR,1997,92,f,0-14
12557,IR,1997,518,f,15-24
12558,IR,1997,393,f,25-34
12559,IR,1997,361,f,35-44
12560,IR,1997,342,f,45-54
12561,IR,1997,341,f,55-64
12562,IR,1997,54,m,0-14
12563,IR,1997,391,m,15-24
12564,IR,1997,470,m,25-34
12565,IR,1997,420,m,35-44
12566,IR,1997,304,m,45-54
12567,IR,1997,395,m,55-64
12568,IR,1998,87,f,0-14
12569,IR,1998,561,f,15-24
12570,IR,1998,403,f,25-34
12571,IR,1998,307,f,35-44
12572,IR,1998,290,f,45-54
12573,IR,1998,431,f,55-64
12574,IR,1998,35,m,0-14
12575,IR,1998,426,m,15-24
12576,IR,1998,492,m,25-34
12577,IR,1998,400,m,35-44
12578,IR,1998,245,m,45-54
12579,IR,1998,363,m,55-64
12580,IR,1999,51,f,0-14
12581,IR,1999,551,f,15-24
12582,IR,1999,360,f,25-34
12583,IR,1999,277,f,35-44
12584,IR,1999,279,f,45-54
12585,IR,1999,396,f,55-64
12586,IR,1999,27,m,0-14
12587,IR,1999,370,m,15-24
12588,IR,1999,460,m,25-34
12589,IR,1999,383,m,35-44
12590,IR,1999,260,m,45-54
12591,IR,1999,335,m,55-64
12592,IR,2000,77,f,0-14
12593,IR,2000,593,f,15-24
12594,IR,2000,410,f,25-34
12595,IR,2000,322,f,35-44
12596,IR,2000,320,f,45-54
12597,IR,2000,407,f,55-64
12598,IR,2000,29,m,0-14
12599,IR,2000,438,m,15-24
12600,IR,2000,467,m,25-34
12601,IR,2000,387,m,35-44
12602,IR,2000,295,m,45-54
12603,IR,2000,344,m,55-64
12604,IR,2001,104,f,0-14
12605,IR,2001,621,f,15-24
12606,IR,2001,401,f,25-34
12607,IR,2001,278,f,35-44
12608,IR,2001,327,f,45-54
12609,IR,2001,442,f,55-64
12610,IR,2001,37,m,0-14
12611,IR,2001,469,m,15-24
12612,IR,2001,529,m,25-34
12613,IR,2001,371,m,35-44
12614,IR,2001,309,m,45-54
12615,IR,2001,299,m,55-64
12616,IR,2002,77,f,0-14
12617,IR,2002,558,f,15-24
12618,IR,2002,332,f,25-34
12619,IR,2002,275,f,35-44
12620,IR,2002,298,f,45-54
12621,IR,2002,439,f,55-64
12622,IR,2002,29,m,0-14
12623,IR,2002,457,m,15-24
12624,IR,2002,502,m,25-34
12625,IR,2002,375,m,35-44
12626,IR,2002,322,m,45-54
12627,IR,2002,302,m,55-64
12628,IR,2003,76,f,0-14
12629,IR,2003,442,f,15-24
12630,IR,2003,282,f,25-34
12631,IR,2003,254,f,35-44
12632,IR,2003,300,f,45-54
12633,IR,2003,440,f,55-64
12634,IR,2003,32,m,0-14
12635,IR,2003,413,m,15-24
12636,IR,2003,528,m,25-34
12637,IR,2003,396,m,35-44
12638,IR,2003,282,m,45-54
12639,IR,2003,294,m,55-64
12640,IR,2004,65,f,0-14
12641,IR,2004,419,f,15-24
12642,IR,2004,301,f,25-34
12643,IR,2004,213,f,35-44
12644,IR,2004,293,f,45-54
12645,IR,2004,378,f,55-64
12646,IR,2004,16,m,0-14
12647,IR,2004,360,m,15-24
12648,IR,2004,542,m,25-34
12649,IR,2004,357,m,35-44
12650,IR,2004,305,m,45-54
12651,IR,2004,298,m,55-64
12652,IR,2005,45,f,0-14
12653,IR,2005,394,f,15-24
12654,IR,2005,205,f,25-34
12655,IR,2005,186,f,35-44
12656,IR,2005,260,f,45-54
12657,IR,2005,382,f,55-64
12658,IR,2005,16,m,0-14
12659,IR,2005,352,m,15-24
12660,IR,2005,531,m,25-34
12661,IR,2005,338,m,35-44
12662,IR,2005,281,m,45-54
12663,IR,2005,260,m,55-64
12664,IR,2006,48,f,0-14
12665,IR,2006,430,f,15-24
12666,IR,2006,236,f,25-34
12667,IR,2006,185,f,35-44
12668,IR,2006,292,f,45-54
12669,IR,2006,45,f,5-14
12670,IR,2006,336,f,55-64
12671,IR,2006,12,m,0-14
12672,IR,2006,357,m,15-24
12673,IR,2006,495,m,25-34
12674,IR,2006,365,m,35-44
12675,IR,2006,318,m,45-54
12676,IR,2006,8,m,5-14
12677,IR,2006,249,m,55-64
12678,IR,2007,42,f,0-14
12679,IR,2007,394,f,15-24
12680,IR,2007,236,f,25-34
12681,IR,2007,173,f,35-44
12682,IR,2007,268,f,45-54
12683,IR,2007,40,f,5-14
12684,IR,2007,387,f,55-64
12685,IR,2007,10,m,0-14
12686,IR,2007,311,m,15-24
12687,IR,2007,511,m,25-34
12688,IR,2007,330,m,35-44
12689,IR,2007,285,m,45-54
12690,IR,2007,7,m,5-14
12691,IR,2007,261,m,55-64
12692,IR,2008,42,f,0-14
12693,IR,2008,386,f,15-24
12694,IR,2008,254,f,25-34
12695,IR,2008,137,f,35-44
12696,IR,2008,263,f,45-54
12697,IR,2008,40,f,5-14
12698,IR,2008,367,f,55-64
12699,IR,2008,11,m,0-14
12700,IR,2008,292,m,15-24
12701,IR,2008,466,m,25-34
12702,IR,2008,330,m,35-44
12703,IR,2008,322,m,45-54
12704,IR,2008,11,m,5-14
12705,IR,2008,267,m,55-64
12706,IS,1995,0,f,0-14
12707,IS,1995,0,f,15-24
12708,IS,1995,0,f,25-34
12709,IS,1995,0,f,35-44
12710,IS,1995,0,f,45-54
12711,IS,1995,0,f,55-64
12712,IS,1995,0,m,0-14
12713,IS,1995,0,m,15-24
12714,IS,1995,0,m,25-34
12715,IS,1995,0,m,35-44
12716,IS,1995,0,m,45-54
12717,IS,1995,0,m,55-64
12718,IS,1996,0,f,0-14
12719,IS,1996,1,f,15-24
12720,IS,1996,0,f,25-34
12721,IS,1996,0,f,35-44
12722,IS,1996,0,f,45-54
12723,IS,1996,0,f,55-64
12724,IS,1997,0,f,0-14
12725,IS,1997,1,f,15-24
12726,IS,1997,0,f,25-34
12727,IS,1997,0,f,35-44
12728,IS,1997,0,f,45-54
12729,IS,1997,1,f,55-64
12730,IS,1997,0,m,0-14
12731,IS,1997,0,m,15-24
12732,IS,1997,0,m,25-34
12733,IS,1997,0,m,35-44
12734,IS,1997,0,m,45-54
12735,IS,1997,0,m,55-64
12736,IS,1998,0,f,0-14
12737,IS,1998,0,f,15-24
12738,IS,1998,0,f,25-34
12739,IS,1998,0,f,35-44
12740,IS,1998,0,f,45-54
12741,IS,1998,0,f,55-64
12742,IS,1998,0,m,0-14
12743,IS,1998,0,m,15-24
12744,IS,1998,1,m,25-34
12745,IS,1998,0,m,35-44
12746,IS,1998,0,m,45-54
12747,IS,1998,0,m,55-64
12748,IS,1999,0,f,0-14
12749,IS,1999,1,f,25-34
12750,IS,1999,0,m,0-14
12751,IS,1999,1,m,35-44
12752,IS,2000,0,f,0-14
12753,IS,2000,1,f,25-34
12754,IS,2001,0,f,0-14
12755,IS,2001,1,f,35-44
12756,IS,2001,0,m,0-14
12757,IS,2001,1,m,15-24
12758,IS,2002,0,f,0-14
12759,IS,2002,0,f,15-24
12760,IS,2002,1,f,25-34
12761,IS,2002,0,f,35-44
12762,IS,2002,0,f,45-54
12763,IS,2002,0,f,55-64
12764,IS,2002,0,m,0-14
12765,IS,2002,1,m,15-24
12766,IS,2002,0,m,25-34
12767,IS,2002,0,m,35-44
12768,IS,2002,0,m,45-54
12769,IS,2002,0,m,55-64
12770,IS,2003,0,f,0-14
12771,IS,2003,0,f,15-24
12772,IS,2003,0,f,25-34
12773,IS,2003,0,f,35-44
12774,IS,2003,0,f,45-54
12775,IS,2003,0,f,55-64
12776,IS,2003,0,m,0-14
12777,IS,2003,0,m,15-24
12778,IS,2003,0,m,25-34
12779,IS,2003,0,m,35-44
12780,IS,2003,0,m,45-54
12781,IS,2003,0,m,55-64
12782,IS,2004,0,f,0-14
12783,IS,2004,0,f,15-24
12784,IS,2004,0,f,25-34
12785,IS,2004,0,f,35-44
12786,IS,2004,0,f,45-54
12787,IS,2004,0,f,55-64
12788,IS,2004,0,m,0-14
12789,IS,2004,0,m,15-24
12790,IS,2004,0,m,25-34
12791,IS,2004,0,m,35-44
12792,IS,2004,1,m,45-54
12793,IS,2004,1,m,55-64
12794,IS,2005,0,f,0-14
12795,IS,2005,0,f,15-24
12796,IS,2005,0,f,25-34
12797,IS,2005,0,f,35-44
12798,IS,2005,0,f,45-54
12799,IS,2005,0,f,5-14
12800,IS,2005,0,f,55-64
12801,IS,2005,0,m,0-14
12802,IS,2005,0,m,15-24
12803,IS,2005,0,m,25-34
12804,IS,2005,1,m,35-44
12805,IS,2005,0,m,45-54
12806,IS,2005,0,m,5-14
12807,IS,2005,0,m,55-64
12808,IS,2006,0,f,0-14
12809,IS,2006,0,f,15-24
12810,IS,2006,2,f,25-34
12811,IS,2006,0,f,35-44
12812,IS,2006,0,f,45-54
12813,IS,2006,0,f,5-14
12814,IS,2006,0,f,55-64
12815,IS,2006,0,m,0-14
12816,IS,2006,0,m,15-24
12817,IS,2006,0,m,25-34
12818,IS,2006,0,m,35-44
12819,IS,2006,0,m,45-54
12820,IS,2006,0,m,5-14
12821,IS,2006,0,m,55-64
12822,IS,2007,0,f,0-14
12823,IS,2007,0,f,15-24
12824,IS,2007,0,f,25-34
12825,IS,2007,2,f,35-44
12826,IS,2007,0,f,45-54
12827,IS,2007,0,f,5-14
12828,IS,2007,0,f,55-64
12829,IS,2007,0,m,0-14
12830,IS,2007,0,m,15-24
12831,IS,2007,0,m,25-34
12832,IS,2007,0,m,35-44
12833,IS,2007,0,m,45-54
12834,IS,2007,0,m,5-14
12835,IS,2007,0,m,55-64
12836,IS,2008,0,f,0-14
12837,IS,2008,0,f,15-24
12838,IS,2008,0,f,25-34
12839,IS,2008,0,f,35-44
12840,IS,2008,0,f,45-54
12841,IS,2008,0,f,5-14
12842,IS,2008,0,f,55-64
12843,IS,2008,0,m,0-14
12844,IS,2008,0,m,15-24
12845,IS,2008,1,m,25-34
12846,IS,2008,1,m,35-44
12847,IS,2008,0,m,45-54
12848,IS,2008,0,m,5-14
12849,IS,2008,0,m,55-64
12850,IT,1995,7,f,0-14
12851,IT,1995,52,f,15-24
12852,IT,1995,93,f,25-34
12853,IT,1995,57,f,35-44
12854,IT,1995,40,f,45-54
12855,IT,1995,51,f,55-64
12856,IT,1995,9,m,0-14
12857,IT,1995,59,m,15-24
12858,IT,1995,202,m,25-34
12859,IT,1995,157,m,35-44
12860,IT,1995,94,m,45-54
12861,IT,1995,124,m,55-64
12862,IT,1996,2,f,0-14
12863,IT,1996,53,f,15-24
12864,IT,1996,116,f,25-34
12865,IT,1996,60,f,35-44
12866,IT,1996,33,f,45-54
12867,IT,1996,56,f,55-64
12868,IT,1996,12,m,0-14
12869,IT,1996,72,m,15-24
12870,IT,1996,196,m,25-34
12871,IT,1996,168,m,35-44
12872,IT,1996,125,m,45-54
12873,IT,1996,155,m,55-64
12874,IT,1997,5,f,0-14
12875,IT,1997,74,f,15-24
12876,IT,1997,129,f,25-34
12877,IT,1997,90,f,35-44
12878,IT,1997,48,f,45-54
12879,IT,1997,68,f,55-64
12880,IT,1997,14,m,0-14
12881,IT,1997,93,m,15-24
12882,IT,1997,228,m,25-34
12883,IT,1997,244,m,35-44
12884,IT,1997,168,m,45-54
12885,IT,1997,187,m,55-64
12886,IT,1998,10,f,0-14
12887,IT,1998,105,f,15-24
12888,IT,1998,150,f,25-34
12889,IT,1998,110,f,35-44
12890,IT,1998,58,f,45-54
12891,IT,1998,75,f,55-64
12892,IT,1998,15,m,0-14
12893,IT,1998,128,m,15-24
12894,IT,1998,327,m,25-34
12895,IT,1998,248,m,35-44
12896,IT,1998,189,m,45-54
12897,IT,1998,226,m,55-64
12898,IT,1999,8,f,0-14
12899,IT,1999,49,f,15-24
12900,IT,1999,63,f,25-34
12901,IT,1999,63,f,35-44
12902,IT,1999,35,f,45-54
12903,IT,1999,32,f,55-64
12904,IT,1999,7,m,0-14
12905,IT,1999,78,m,15-24
12906,IT,1999,155,m,25-34
12907,IT,1999,137,m,35-44
12908,IT,1999,114,m,45-54
12909,IT,1999,104,m,55-64
12910,IT,2000,6,f,0-14
12911,IT,2000,38,f,15-24
12912,IT,2000,58,f,25-34
12913,IT,2000,33,f,35-44
12914,IT,2000,13,f,45-54
12915,IT,2000,19,f,55-64
12916,IT,2000,12,m,0-14
12917,IT,2000,63,m,15-24
12918,IT,2000,96,m,25-34
12919,IT,2000,75,m,35-44
12920,IT,2000,58,m,45-54
12921,IT,2000,54,m,55-64
12922,IT,2001,4,f,0-14
12923,IT,2001,37,f,15-24
12924,IT,2001,77,f,25-34
12925,IT,2001,46,f,35-44
12926,IT,2001,24,f,45-54
12927,IT,2001,14,f,55-64
12928,IT,2001,4,m,0-14
12929,IT,2001,43,m,15-24
12930,IT,2001,130,m,25-34
12931,IT,2001,98,m,35-44
12932,IT,2001,63,m,45-54
12933,IT,2001,50,m,55-64
12934,IT,2002,6,f,0-14
12935,IT,2002,51,f,15-24
12936,IT,2002,94,f,25-34
12937,IT,2002,55,f,35-44
12938,IT,2002,18,f,45-54
12939,IT,2002,28,f,55-64
12940,IT,2002,6,m,0-14
12941,IT,2002,51,m,15-24
12942,IT,2002,139,m,25-34
12943,IT,2002,127,m,35-44
12944,IT,2002,74,m,45-54
12945,IT,2002,68,m,55-64
12946,IT,2003,6,f,0-14
12947,IT,2003,63,f,15-24
12948,IT,2003,121,f,25-34
12949,IT,2003,77,f,35-44
12950,IT,2003,24,f,45-54
12951,IT,2003,13,f,55-64
12952,IT,2003,19,m,0-14
12953,IT,2003,79,m,15-24
12954,IT,2003,219,m,25-34
12955,IT,2003,168,m,35-44
12956,IT,2003,80,m,45-54
12957,IT,2003,61,m,55-64
12958,IT,2004,16,f,0-14
12959,IT,2004,48,f,15-24
12960,IT,2004,73,f,25-34
12961,IT,2004,39,f,35-44
12962,IT,2004,21,f,45-54
12963,IT,2004,19,f,55-64
12964,IT,2004,34,m,0-14
12965,IT,2004,52,m,15-24
12966,IT,2004,130,m,25-34
12967,IT,2004,115,m,35-44
12968,IT,2004,64,m,45-54
12969,IT,2004,43,m,55-64
12970,IT,2005,3,f,0-14
12971,IT,2005,80,f,15-24
12972,IT,2005,145,f,25-34
12973,IT,2005,56,f,35-44
12974,IT,2005,25,f,45-54
12975,IT,2005,3,f,5-14
12976,IT,2005,19,f,55-64
12977,IT,2005,8,m,0-14
12978,IT,2005,93,m,15-24
12979,IT,2005,191,m,25-34
12980,IT,2005,137,m,35-44
12981,IT,2005,101,m,45-54
12982,IT,2005,1,m,5-14
12983,IT,2005,61,m,55-64
12984,IT,2006,9,f,0-14
12985,IT,2006,88,f,15-24
12986,IT,2006,165,f,25-34
12987,IT,2006,82,f,35-44
12988,IT,2006,48,f,45-54
12989,IT,2006,6,f,5-14
12990,IT,2006,16,f,55-64
12991,IT,2006,7,m,0-14
12992,IT,2006,113,m,15-24
12993,IT,2006,201,m,25-34
12994,IT,2006,197,m,35-44
12995,IT,2006,105,m,45-54
12996,IT,2006,1,m,5-14
12997,IT,2006,75,m,55-64
12998,IT,2007,7,f,0-14
12999,IT,2007,74,f,15-24
13000,IT,2007,94,f,25-34
13001,IT,2007,58,f,35-44
13002,IT,2007,31,f,45-54
13003,IT,2007,7,f,5-14
13004,IT,2007,19,f,55-64
13005,IT,2007,3,m,0-14
13006,IT,2007,75,m,15-24
13007,IT,2007,170,m,25-34
13008,IT,2007,113,m,35-44
13009,IT,2007,87,m,45-54
13010,IT,2007,2,m,5-14
13011,IT,2007,48,m,55-64
13012,IT,2008,10,f,0-14
13013,IT,2008,65,f,15-24
13014,IT,2008,106,f,25-34
13015,IT,2008,56,f,35-44
13016,IT,2008,24,f,45-54
13017,IT,2008,7,f,5-14
13018,IT,2008,21,f,55-64
13019,IT,2008,13,m,0-14
13020,IT,2008,78,m,15-24
13021,IT,2008,148,m,25-34
13022,IT,2008,137,m,35-44
13023,IT,2008,72,m,45-54
13024,IT,2008,12,m,5-14
13025,IT,2008,42,m,55-64
13026,JM,1995,2,f,0-14
13027,JM,1995,7,f,15-24
13028,JM,1995,6,f,25-34
13029,JM,1995,5,f,35-44
13030,JM,1995,5,f,45-54
13031,JM,1995,2,f,55-64
13032,JM,1995,2,m,0-14
13033,JM,1995,9,m,15-24
13034,JM,1995,14,m,25-34
13035,JM,1995,9,m,35-44
13036,JM,1995,11,m,45-54
13037,JM,1995,8,m,55-64
13038,JM,1996,1,f,0-14
13039,JM,1996,5,f,15-24
13040,JM,1996,3,f,25-34
13041,JM,1996,5,f,35-44
13042,JM,1996,2,f,45-54
13043,JM,1996,3,f,55-64
13044,JM,1996,1,m,0-14
13045,JM,1996,9,m,15-24
13046,JM,1996,10,m,25-34
13047,JM,1996,12,m,35-44
13048,JM,1996,12,m,45-54
13049,JM,1996,8,m,55-64
13050,JM,1997,0,f,0-14
13051,JM,1997,5,f,15-24
13052,JM,1997,6,f,25-34
13053,JM,1997,4,f,35-44
13054,JM,1997,3,f,45-54
13055,JM,1997,1,f,55-64
13056,JM,1997,1,m,0-14
13057,JM,1997,2,m,15-24
13058,JM,1997,9,m,25-34
13059,JM,1997,16,m,35-44
13060,JM,1997,12,m,45-54
13061,JM,1997,8,m,55-64
13062,JM,1998,1,f,0-14
13063,JM,1998,8,f,15-24
13064,JM,1998,3,f,25-34
13065,JM,1998,8,f,35-44
13066,JM,1998,1,f,45-54
13067,JM,1998,4,f,55-64
13068,JM,1998,0,m,0-14
13069,JM,1998,3,m,15-24
13070,JM,1998,19,m,25-34
13071,JM,1998,9,m,35-44
13072,JM,1998,10,m,45-54
13073,JM,1998,7,m,55-64
13074,JM,1999,2,f,0-14
13075,JM,1999,5,f,15-24
13076,JM,1999,9,f,25-34
13077,JM,1999,3,f,35-44
13078,JM,1999,4,f,45-54
13079,JM,1999,5,f,55-64
13080,JM,1999,2,m,0-14
13081,JM,1999,10,m,15-24
13082,JM,1999,16,m,25-34
13083,JM,1999,6,m,35-44
13084,JM,1999,6,m,45-54
13085,JM,1999,15,m,55-64
13086,JM,2000,1,f,0-14
13087,JM,2000,8,f,15-24
13088,JM,2000,8,f,25-34
13089,JM,2000,7,f,35-44
13090,JM,2000,2,f,45-54
13091,JM,2000,5,f,55-64
13092,JM,2000,0,m,0-14
13093,JM,2000,6,m,15-24
13094,JM,2000,13,m,25-34
13095,JM,2000,13,m,35-44
13096,JM,2000,15,m,45-54
13097,JM,2000,6,m,55-64
13098,JM,2001,2,f,0-14
13099,JM,2001,2,f,15-24
13100,JM,2001,7,f,25-34
13101,JM,2001,6,f,35-44
13102,JM,2001,3,f,45-54
13103,JM,2001,2,f,55-64
13104,JM,2001,3,m,0-14
13105,JM,2001,10,m,15-24
13106,JM,2001,9,m,25-34
13107,JM,2001,21,m,35-44
13108,JM,2001,5,m,45-54
13109,JM,2001,1,m,55-64
13110,JM,2002,1,f,0-14
13111,JM,2002,3,f,15-24
13112,JM,2002,3,f,25-34
13113,JM,2002,3,f,35-44
13114,JM,2002,1,f,45-54
13115,JM,2002,3,f,55-64
13116,JM,2002,0,m,0-14
13117,JM,2002,9,m,15-24
13118,JM,2002,11,m,25-34
13119,JM,2002,8,m,35-44
13120,JM,2002,7,m,45-54
13121,JM,2002,7,m,55-64
13122,JM,2003,2,f,0-14
13123,JM,2003,7,f,15-24
13124,JM,2003,8,f,25-34
13125,JM,2003,2,f,35-44
13126,JM,2003,3,f,45-54
13127,JM,2003,0,f,55-64
13128,JM,2003,1,m,0-14
